[train: 7, 100 / 468] FPS: 97.8 (108.5)  ,  DataTime: 0.149 (0.059)  ,  ForwardTime: 1.101  ,  TotalTime: 1.309  ,  Loss/total: 0.12205  ,  Loss/giou: 0.38218  ,  Loss/l1: 0.05882  ,  Loss/location: 0.80489  ,  IoU: 0.69578
[train: 7, 150 / 468] FPS: 101.2 (108.0)  ,  DataTime: 0.110 (0.055)  ,  ForwardTime: 1.100  ,  TotalTime: 1.265  ,  Loss/total: 0.12539  ,  Loss/giou: 0.38455  ,  Loss/l1: 0.05938  ,  Loss/location: 0.81418  ,  IoU: 0.69419
[train: 7, 200 / 468] FPS: 103.0 (109.1)  ,  DataTime: 0.090 (0.053)  ,  ForwardTime: 1.099  ,  TotalTime: 1.242  ,  Loss/total: 0.12540  ,  Loss/giou: 0.38406  ,  Loss/l1: 0.05932  ,  Loss/location: 0.80566  ,  IoU: 0.69488
[train: 7, 250 / 468] FPS: 104.1 (110.3)  ,  DataTime: 0.079 (0.052)  ,  ForwardTime: 1.099  ,  TotalTime: 1.229  ,  Loss/total: 0.12346  ,  Loss/giou: 0.38498  ,  Loss/l1: 0.05946  ,  Loss/location: 0.81039  ,  IoU: 0.69398
[train: 7, 300 / 468] FPS: 104.9 (109.0)  ,  DataTime: 0.071 (0.051)  ,  ForwardTime: 1.098  ,  TotalTime: 1.220  ,  Loss/total: 0.12325  ,  Loss/giou: 0.38646  ,  Loss/l1: 0.05976  ,  Loss/location: 0.81229  ,  IoU: 0.69297
[train: 7, 350 / 468] FPS: 105.4 (108.3)  ,  DataTime: 0.065 (0.051)  ,  ForwardTime: 1.098  ,  TotalTime: 1.214  ,  Loss/total: 0.12325  ,  Loss/giou: 0.38489  ,  Loss/l1: 0.05943  ,  Loss/location: 0.80886  ,  IoU: 0.69398
[train: 7, 400 / 468] FPS: 105.8 (107.7)  ,  DataTime: 0.061 (0.050)  ,  ForwardTime: 1.098  ,  TotalTime: 1.210  ,  Loss/total: 0.12259  ,  Loss/giou: 0.38582  ,  Loss/l1: 0.05962  ,  Loss/location: 0.80996  ,  IoU: 0.69348
[train: 7, 450 / 468] FPS: 106.1 (109.0)  ,  DataTime: 0.058 (0.050)  ,  ForwardTime: 1.098  ,  TotalTime: 1.206  ,  Loss/total: 0.12169  ,  Loss/giou: 0.38737  ,  Loss/l1: 0.05991  ,  Loss/location: 0.81385  ,  IoU: 0.69248
[train: 7, 468 / 468] FPS: 106.4 (113.8)  ,  DataTime: 0.057 (0.049)  ,  ForwardTime: 1.098  ,  TotalTime: 1.203  ,  Loss/total: 0.12133  ,  Loss/giou: 0.38770  ,  Loss/l1: 0.06002  ,  Loss/location: 0.81491  ,  IoU: 0.69233
[val: 7, 50 / 78] FPS: 90.9 (106.4)  ,  DataTime: 0.267 (0.059)  ,  ForwardTime: 1.082  ,  TotalTime: 1.408  ,  Loss/total: 0.09156  ,  Loss/giou: 0.37799  ,  Loss/l1: 0.05894  ,  Loss/location: 0.79916  ,  IoU: 0.70070
